status,weather,frecventa_hz,tensiune_kv,flux_intrare_mw,flux_iesire_mw,timestamp,nivel_severitate
1,2,49.8288,382.39,495,478.2,92,2
1,2,49.8396,375.5,500,371.0,93,2
1,2,49.8027,383.01,489,466.44,94,2
1,2,49.891,376.53,513,386.75,95,2
1,2,49.8051,383.41,512,495.52,96,2
1,2,49.881,384.41,505,484.8,97,2
1,2,49.8976,377.15,492,371.0,98,2
1,2,49.8944,375.78,499,371.25,99,2
1,2,49.8505,384.38,488,465.48,100,2
1,2,49.8245,378.8,513,385.75,101,2
1,2,49.8364,380.48,505,484.8,102,2
1,2,49.8778,376.64,494,366.5,103,2
1,2,49.8999,376.0,485,365.75,104,2
1,2,49.8534,376.74,507,379.25,105,2
1,2,49.8035,376.11,485,366.75,106,2
1,2,49.8879,376.73,500,373.0,107,2
1,2,49.8215,383.82,497,480.12,108,2
1,2,49.8475,380.7,497,476.12,109,2
1,2,49.8638,383.87,505,485.8,110,2
1,2,49.8784,375.51,506,378.5,111,2
1,2,49.8977,376.62,485,364.75,112,2
1,2,49.8979,377.53,502,373.5,113,2
1,2,49.8193,381.14,495,478.2,114,2
1,2,49.8084,380.5,492,473.32,115,2
1,2,49.8015,377.77,496,376.0,116,2
1,2,49.8731,381.09,514,488.44,117,2
1,2,49.8289,384.18,487,470.52,118,2
1,2,49.8648,384.46,514,488.44,119,2
1,2,49.8914,379.52,514,384.5,120,2
1,2,49.8896,382.97,496,475.16,121,2
1,2,49.8003,379.1,504,378.0,122,2
1,2,49.8783,378.67,486,366.5,123,2
1,2,49.8897,380.97,495,471.2,124,2
1,2,49.8974,380.41,501,480.96,125,2
1,2,49.8384,382.45,509,490.64,126,2
1,2,49.8763,376.77,505,377.75,127,2
1,2,49.8382,378.08,497,369.75,128,2
1,2,49.8632,377.09,508,383.0,129,2
1,2,49.8648,384.23,498,474.08,130,2
1,2,49.813,375.11,514,388.5,131,2
0,4,0.0,0.0,0,0.0,132,3
1,0,50.0308,395.11,494,477.24,133,3
1,0,49.9712,395.09,509,488.64,134,3
1,3,49.2784,302.69,508,384.0,135,4
1,3,48.9775,335.84,492,368.0,136,4
1,3,48.9438,318.22,491,367.25,137,4
1,3,48.889,331.99,514,388.5,138,4
1,3,48.8917,321.93,509,380.75,139,4
1,3,48.9226,325.75,487,362.25,140,4
1,3,48.7398,311.16,488,367.0,141,4
1,3,48.6244,308.16,512,381.0,142,4
1,3,48.7088,330.7,498,375.5,143,4
0,4,0.0,0.0,0,0.0,144,4
1,3,49.0314,329.82,493,368.75,145,4
1,3,49.1783,338.9,494,369.5,146,4
1,3,49.1487,320.87,510,383.5,147,4
1,3,49.1899,333.78,496,370.0,148,4
1,3,48.6931,329.47,513,387.75,149,4
1,3,49.0296,301.39,494,374.5,150,4
1,3,49.0213,312.55,506,376.5,151,4
1,3,49.138,319.53,503,374.25,152,4
1,3,49.2187,309.83,490,362.5,153,4
1,3,48.6818,302.9,485,360.75,154,4
1,3,48.9184,317.97,497,367.75,155,4
1,3,49.2378,312.42,507,378.25,156,4
1,3,49.2021,324.25,504,376.0,157,4
1,3,49.2732,316.74,498,371.5,158,4
1,3,49.1077,312.45,504,380.0,159,4
1,3,48.9452,320.34,493,367.75,160,4
1,3,48.6338,305.54,501,372.75,161,4
1,3,48.6712,330.95,498,370.5,162,4
1,3,49.0463,308.98,502,378.5,163,4
1,3,49.1782,300.93,488,367.0,164,4
1,3,49.1833,316.81,502,379.5,165,4
1,3,48.5543,327.19,509,385.75,166,4
0,4,0.0,0.0,0,0.0,167,5
0,4,0.0,0.0,0,0.0,168,5
0,4,0.0,0.0,0,0.0,169,5
1,3,48.6724,319.6,499,369.25,170,4
1,3,49.226,338.71,499,374.25,171,4
1,3,48.7425,331.22,509,383.75,172,4
1,3,48.7013,335.23,490,370.5,173,4
1,3,49.0737,307.47,514,385.5,174,4
1,3,49.292,336.58,511,382.25,175,4
1,3,49.2019,304.5,503,377.25,176,4
1,3,49.0198,317.28,505,380.75,177,4
1,3,48.5126,315.04,502,375.5,178,4
1,0,50.0916,396.04,512,486.52,179,3
1,0,50.0381,395.16,501,484.96,180,3
1,0,49.9786,395.05,492,470.32,181,3
1,0,49.9224,395.72,503,481.88,182,3
1,0,49.8786,397.06,512,490.52,183,3
1,0,49.8539,398.87,495,475.2,184,3
1,0,49.8522,400.86,490,469.4,185,3
1,0,49.8739,402.71,494,473.24,186,3
1,0,49.9155,404.13,499,476.04,187,3
1,0,49.9705,404.9,491,475.36,188,3
1,0,50.0301,404.9,491,475.36,189,3
1,0,50.0849,404.12,485,465.6,190,3
1,0,50.1264,402.69,486,464.56,191,3
1,0,50.1479,400.84,504,480.84,192,3
1,0,50.146,398.86,502,485.92,193,3
1,0,50.1211,397.05,488,463.48,194,3
1,0,50.0771,395.71,500,477.0,195,3
1,0,50.0209,395.05,491,474.36,196,3
1,0,49.9614,395.17,506,486.76,197,3
1,0,49.908,396.05,499,478.04,198,3
1,0,49.8691,397.56,489,469.44,199,3
1,0,49.8509,399.45,493,468.28,200,3
1,0,49.8562,401.43,492,473.32,201,3
1,0,49.8843,403.18,498,482.08,202,3
1,0,49.9305,404.43,508,487.68,203,3
1,0,49.9878,404.98,498,474.08,204,3
1,0,50.047,404.75,496,479.16,205,3
1,0,50.0987,403.76,502,482.92,206,3
1,0,50.1349,402.18,510,492.6,207,3
1,0,50.1498,400.26,496,472.16,208,3
1,0,50.141,398.3,509,491.64,209,3
1,0,50.11,396.6,501,475.96,210,3
1,0,50.0616,395.44,493,471.28,211,3
1,0,50.0034,395.0,493,475.28,212,3
1,0,49.9448,395.35,487,465.52,213,3
1,0,49.8948,396.43,493,476.28,214,3
1,0,49.8615,398.08,507,481.72,215,3
1,0,49.85,400.03,491,470.36,216,3
1,0,49.8622,401.98,497,479.12,217,3
1,0,49.8962,403.61,494,470.24,218,3
1,0,49.9465,404.67,494,473.24,219,3
1,0,50.0053,405.0,493,475.28,220,3
1,0,50.0633,404.53,501,481.96,221,3
1,0,50.1112,403.35,502,485.92,222,3
1,0,50.1416,401.65,501,476.96,223,3
1,0,50.1497,399.68,494,478.24,224,3
1,0,50.1341,397.76,493,475.28,225,3
1,0,50.0973,396.2,489,473.44,226,3
1,0,50.0452,395.23,494,474.24,227,3
1,0,49.9859,395.02,491,474.36,228,3
1,0,49.9289,395.6,494,472.24,229,3
1,0,49.8831,396.87,500,482.0,230,3
1,0,49.8557,398.63,505,488.8,231,3
1,0,49.8511,400.61,502,476.92,232,3
1,0,49.8701,402.5,495,474.2,233,3
1,0,49.9095,403.99,508,491.68,234,3
1,0,49.9632,404.85,490,472.4,235,3
1,0,50.0227,404.94,485,464.6,236,3
1,0,50.0787,404.26,492,470.32,237,3
1,0,50.1222,402.9,489,470.44,238,3
1,0,50.1464,401.08,495,470.2,239,3
1,0,50.1475,399.1,488,465.48,240,3
1,0,50.1254,397.25,509,492.64,241,3
1,0,50.0834,395.84,501,480.96,242,3
1,0,50.0282,395.09,513,494.48,243,3
1,0,49.9686,395.11,511,487.56,244,3
1,0,49.914,395.9,506,486.76,245,3
1,0,49.8729,397.34,507,486.72,246,3
1,0,49.8519,399.2,489,472.44,247,3
1,0,49.8543,401.19,509,490.64,248,3
1,0,49.8797,402.99,487,463.52,249,3
1,0,49.924,404.31,485,467.6,250,3
1,0,49.9804,404.96,512,488.52,251,3
1,0,50.0399,404.82,504,478.84,252,3
1,0,50.093,403.92,493,469.28,253,3
1,0,50.1315,402.4,501,479.96,254,3
1,0,50.1492,400.51,501,480.96,255,3
1,0,50.1434,398.53,501,476.96,256,3
1,0,50.1149,396.79,514,492.44,257,3
1,0,50.0683,395.55,512,490.52,258,3
1,0,50.0109,395.01,508,487.68,259,3
1,0,49.9518,395.27,488,472.48,260,3
1,0,49.9003,396.27,491,472.36,261,3
1,2,49.8239,384.0,498,482.08,262,2
1,2,49.8216,379.27,512,384.0,263,2
1,2,49.8758,383.95,509,486.64,264,2
1,2,49.866,378.47,487,368.25,265,2
1,2,49.8604,375.37,500,373.0,266,2
1,2,49.8941,377.09,491,372.25,267,2
1,2,49.8717,380.97,490,465.4,268,2
1,2,49.8473,377.49,487,366.25,269,2
1,2,49.8797,380.75,495,479.2,270,2
1,2,49.8923,384.21,487,465.52,271,2
1,2,49.8368,381.96,514,496.44,272,2
1,2,49.8802,379.59,487,360.25,273,2
1,2,49.8269,383.0,498,480.08,274,2
1,2,49.8476,375.49,509,382.75,275,2
1,2,49.8101,384.94,495,471.2,276,2
1,0,49.8879,396.68,504,484.84,277,3
1,0,49.8579,398.4,497,477.12,278,3
1,0,49.8504,400.37,500,482.0,279,3
1,0,49.8665,402.28,489,465.44,280,3
1,0,49.9037,403.83,513,489.48,281,3
1,0,49.9561,404.78,505,481.8,282,3
1,3,48.5437,327.86,488,361.0,283,4
1,3,48.5699,339.21,489,362.75,284,4
1,3,48.8096,309.08,494,365.5,285,4
1,3,48.8634,315.05,491,366.25,286,4
1,3,48.5767,302.21,495,368.25,287,4
1,3,48.7552,321.26,513,383.75,288,4
1,3,48.6475,335.62,512,388.0,289,4
1,3,48.5164,315.66,500,370.0,290,4
1,3,48.7368,311.95,488,367.0,291,4
1,3,48.6947,306.75,512,387.0,292,4
1,3,48.771,307.82,502,377.5,293,4
1,3,48.5737,324.46,485,360.75,294,4
1,3,48.8825,311.28,501,376.75,295,4
1,3,48.9486,319.7,511,378.25,296,4
1,3,48.9288,304.94,510,380.5,297,4
1,3,48.9557,308.39,485,358.75,298,4
1,3,48.9162,339.55,502,374.5,299,4
1,3,49.298,312.28,491,370.25,300,4
1,3,48.9887,315.44,485,358.75,301,4
1,3,48.8409,306.14,504,380.0,302,4
0,4,0.0,0.0,0,0.0,303,5
0,4,0.0,0.0,0,0.0,304,5
0,4,0.0,0.0,0,0.0,305,5
0,4,0.0,0.0,0,0.0,306,5
0,4,0.0,0.0,0,0.0,307,5
0,4,0.0,0.0,0,0.0,308,5
0,4,0.0,0.0,0,0.0,309,5
0,4,0.0,0.0,0,0.0,310,5
0,4,0.0,0.0,0,0.0,311,5
0,4,0.0,0.0,0,0.0,312,5
0,4,0.0,0.0,0,0.0,313,5
0,4,0.0,0.0,0,0.0,314,5
0,4,0.0,0.0,0,0.0,315,5
0,4,0.0,0.0,0,0.0,316,5
0,4,0.0,0.0,0,0.0,317,5
0,4,0.0,0.0,0,0.0,318,5
0,4,0.0,0.0,0,0.0,319,5
0,4,0.0,0.0,0,0.0,320,5
0,4,0.0,0.0,0,0.0,321,5
0,4,0.0,0.0,0,0.0,322,5
0,4,0.0,0.0,0,0.0,323,5
0,4,0.0,0.0,0,0.0,324,5
1,3,48.8121,319.36,512,382.0,325,4
1,3,48.6418,315.64,487,363.25,326,4
1,3,48.9524,316.44,485,367.75,327,4
1,3,48.6177,307.69,498,375.5,328,4
1,3,48.601,307.74,507,383.25,329,4
1,0,50.008,404.99,501,480.96,330,3
0,4,0.0,0.0,0,0.0,331,3
1,0,50.113,403.29,491,468.36,332,3
1,3,48.7596,326.85,489,363.75,333,4
1,3,48.5436,316.49,508,378.0,334,4
1,3,48.8188,333.3,497,371.75,335,4
1,3,49.2736,338.54,486,367.5,336,4
1,3,48.7314,321.73,490,367.5,337,4
1,3,48.5574,317.12,489,363.75,338,4
1,3,49.1972,315.71,494,374.5,339,4
1,3,48.678,337.6,495,368.25,340,4
1,3,48.5121,315.0,503,373.25,341,4
1,3,49.0099,304.78,509,377.75,342,4
1,3,49.2575,324.6,511,384.25,343,4
1,3,49.1747,333.77,493,369.75,344,4
1,3,48.7079,320.15,500,379.0,345,4
1,3,48.7546,336.97,502,374.5,346,4
1,3,48.8796,300.25,501,376.75,347,4
1,3,49.0688,316.93,485,361.75,348,4
1,3,48.8175,317.22,504,375.0,349,4
1,3,48.7462,321.46,508,383.0,350,4
1,3,49.1079,326.52,509,377.75,351,4
1,3,48.9349,339.56,500,370.0,352,4
1,3,48.948,336.8,505,381.75,353,4
1,3,48.8942,320.65,496,376.0,354,4
1,3,49.0521,323.97,511,379.25,355,4
1,3,48.524,307.7,506,383.5,356,4
1,3,48.947,334.06,499,372.25,357,4
1,3,49.04,330.98,497,374.75,358,4
1,3,48.8852,321.23,500,376.0,359,4
1,3,48.879,308.87,508,382.0,360,4
1,3,48.8187,305.23,492,366.0,361,4
1,3,49.2278,313.87,510,377.5,362,4
1,3,48.9179,335.98,500,379.0,363,4
1,3,48.5357,335.07,498,371.5,364,4
1,3,49.1303,312.38,496,368.0,365,4
1,3,49.1417,317.64,491,364.25,366,4
1,0,50.1132,396.72,497,473.12,367,3
1,0,50.0659,395.51,490,466.4,368,3
1,0,50.0082,395.01,507,489.72,369,3
1,0,49.9492,395.29,495,479.2,370,3
1,0,49.8983,396.33,490,467.4,371,3
1,0,49.8634,397.94,511,490.56,372,3
1,2,49.8769,377.2,492,372.0,373,2
1,2,49.8852,380.15,490,469.4,374,2
1,2,49.8392,378.66,499,370.25,375,2
1,2,49.827,379.03,511,383.25,376,2
1,2,49.8137,381.85,513,489.48,377,2
1,2,49.8366,379.55,504,379.0,378,2
1,2,49.8943,380.35,490,469.4,379,2
1,2,49.8642,375.04,514,381.5,380,2
1,0,50.1499,399.84,511,491.56,381,3
1,0,50.1362,397.9,512,487.52,382,3
1,0,50.1009,396.3,504,484.84,383,3
1,0,50.0497,395.28,501,484.96,384,3
1,0,49.9907,395.01,488,463.48,385,3
1,2,49.8077,377.01,510,383.5,386,2
1,2,49.8146,380.22,486,464.56,387,2
1,2,49.8881,379.71,514,386.5,388,2
1,2,49.849,378.42,488,363.0,389,2
1,2,49.8355,376.92,496,376.0,390,2
1,2,49.8715,377.97,494,374.5,391,2
1,2,49.8443,380.83,494,470.24,392,2
1,2,49.8867,383.86,513,488.48,393,2
1,1,49.9439,395.39,502,483.92,394,1
1,1,49.9502,396.86,494,477.24,395,1
1,1,49.9463,396.56,506,481.76,396,1
1,1,49.9415,395.94,499,483.04,397,1
1,1,49.9518,395.86,490,468.4,398,1
1,1,49.9618,396.15,506,484.76,399,1
1,1,49.9645,394.91,512,488.52,400,1
1,1,49.944,396.39,492,470.32,401,1
1,1,49.9685,394.13,495,474.2,402,1
1,1,49.9519,395.8,492,471.32,403,1
1,1,49.9525,395.84,486,462.56,404,1
1,1,49.969,395.31,509,483.64,405,1
1,1,49.9402,394.36,505,481.8,406,1
1,1,49.9658,394.54,492,471.32,407,1
1,1,49.9597,394.3,513,495.48,408,1
1,1,49.9613,396.12,499,483.04,409,1
1,1,49.9637,395.34,492,473.32,410,1
1,1,49.9615,395.03,511,494.56,411,1
1,1,49.9637,394.91,488,472.48,412,1
1,1,49.9561,395.24,491,466.36,413,1
1,1,49.9672,395.6,504,485.84,414,1
1,1,49.9481,394.32,496,472.16,415,1
1,1,49.9572,396.64,501,484.96,416,1
1,1,49.9501,396.58,509,489.64,417,1
1,1,49.9541,396.08,514,497.44,418,1
1,1,49.95,395.01,508,482.68,419,1
1,1,49.9655,396.31,504,484.84,420,1
1,1,49.9485,394.41,505,483.8,421,1
1,1,49.9533,395.66,486,469.56,422,1
1,1,49.9612,396.24,493,472.28,423,1
1,1,49.9471,396.89,493,476.28,424,1
1,1,49.9491,394.91,503,481.88,425,1
1,1,49.9496,395.93,499,480.04,426,1
1,1,49.9603,394.75,514,494.44,427,1
1,1,49.9607,395.79,508,488.68,428,1
1,1,49.9491,396.78,498,482.08,429,1
1,1,49.9614,395.13,495,476.2,430,1
1,1,49.9531,395.52,501,475.96,431,1
1,1,49.9502,396.66,509,491.64,432,1
1,1,49.97,396.69,494,473.24,433,1
1,1,49.9492,394.23,501,483.96,434,1
1,1,49.9472,396.53,508,488.68,435,1
1,1,49.941,394.98,509,491.64,436,1
1,1,49.9504,394.05,512,494.52,437,1
1,1,49.9675,396.48,502,485.92,438,1
1,1,49.9636,396.15,500,483.0,439,1
1,1,49.9634,396.43,499,476.04,440,1
1,1,49.955,395.6,508,491.68,441,1
1,2,49.8824,377.86,486,362.5,442,2
1,2,49.8608,378.98,514,386.5,443,2
1,1,49.9493,394.96,500,477.0,444,1
1,1,49.9425,394.02,492,468.32,445,1
1,0,49.9967,400.59,497,476.12,446,0
1,0,50.0038,399.94,489,471.44,447,0
1,0,50.0053,400.92,487,464.52,448,0
1,0,50.0044,400.18,495,471.2,449,0
1,0,50.0004,400.38,489,469.44,450,0
1,0,50.0077,399.14,494,469.24,451,0
1,0,49.9999,399.7,494,474.24,452,0
1,0,49.999,399.1,490,471.4,453,0
1,0,49.9922,400.05,514,488.44,454,0
1,0,49.9981,399.12,490,470.4,455,0
1,0,50.0063,399.92,499,475.04,456,0
1,0,50.004,400.91,487,467.52,457,0
1,0,50.0052,399.5,489,468.44,458,0
1,0,49.9906,400.6,490,472.4,459,0
1,0,49.9977,400.08,498,477.08,460,0
1,0,50.0063,399.49,493,477.28,461,0
1,0,49.9975,399.47,488,465.48,462,0
1,0,49.9925,399.41,512,491.52,463,0
1,0,49.9981,400.52,487,463.52,464,0
1,0,49.9911,400.83,496,475.16,465,0
1,0,49.9901,400.43,489,465.44,466,0
1,0,50.0076,399.7,488,465.48,467,0
1,0,50.0075,399.06,491,471.36,468,0
1,0,50.0005,399.3,503,477.88,469,0
1,0,49.9961,399.25,494,470.24,470,0
1,0,49.9952,399.67,511,490.56,471,0
1,0,50.0063,399.61,507,482.72,472,0
1,0,50.0099,400.32,491,469.36,473,0
1,0,49.9994,399.95,498,477.08,474,0
1,0,50.0098,400.57,492,474.32,475,0
1,0,50.0066,399.66,507,485.72,476,0
1,0,50.0081,399.04,486,464.56,477,0
1,0,49.9984,400.92,509,486.64,478,0
1,0,50.0029,399.38,513,494.48,479,0
1,0,49.9956,400.05,487,471.52,480,0
1,0,50.0026,399.78,508,486.68,481,0
1,0,50.0031,399.66,498,480.08,482,0
1,0,50.0067,400.78,486,463.56,483,0
1,0,50.0069,399.7,501,476.96,484,0
1,0,50.0079,400.96,512,495.52,485,0
1,0,50.0038,400.33,492,468.32,486,0
1,0,50.0023,399.25,511,492.56,487,0
1,0,49.9977,399.75,486,464.56,488,0
1,0,49.9923,400.72,506,482.76,489,0
1,0,50.0002,399.18,496,480.16,490,0
1,0,50.0096,399.11,509,485.64,491,0
1,0,49.9943,400.26,503,479.88,492,0
1,0,49.9929,400.57,510,486.6,493,0
1,0,49.9963,400.45,492,472.32,494,0
1,0,49.9949,399.27,511,494.56,495,0
1,0,50.001,399.93,510,488.6,496,0
1,0,50.0087,400.96,500,477.0,497,0
1,0,49.9938,399.64,495,473.2,498,0
1,0,50.001,399.95,494,474.24,499,0
1,0,49.9943,400.48,514,495.44,500,0
1,0,50.0,400.77,502,482.92,501,0
1,0,50.0026,399.03,498,475.08,502,0
1,0,49.991,399.62,503,483.88,503,0
1,0,50.0009,399.87,506,482.76,504,0
1,0,49.9955,399.93,505,485.8,505,0
1,0,49.9922,399.7,509,492.64,506,0
1,0,50.0032,399.19,487,466.52,507,0
1,0,50.0092,399.47,501,483.96,508,0
1,0,49.9901,400.55,495,478.2,509,0
1,0,49.9914,399.58,498,479.08,510,0
1,0,49.9982,400.14,514,495.44,511,0
1,0,49.9912,400.22,507,482.72,512,0
1,0,49.9966,399.22,510,493.6,513,0
1,0,50.0031,399.31,498,474.08,514,0
1,0,50.0057,400.25,508,483.68,515,0
1,0,50.0063,400.76,512,491.52,516,0
1,0,49.9938,399.92,508,490.68,517,0
1,0,50.0012,399.25,488,471.48,518,0
1,0,50.0064,400.42,488,464.48,519,0
1,0,50.0077,399.27,506,489.76,520,0
1,0,49.9947,400.03,513,487.48,521,0
1,0,50.007,400.79,514,496.44,522,0
1,0,50.0061,400.94,500,476.0,523,0
1,0,50.0044,400.98,490,471.4,524,0
1,0,49.9985,399.24,486,461.56,525,0
1,0,49.9949,400.71,505,483.8,526,0
1,1,49.9567,394.99,499,477.04,527,1
1,1,49.9602,395.38,485,469.6,528,1
1,1,49.9571,395.89,507,481.72,529,1
1,1,49.9588,395.54,500,484.0,530,1
1,2,49.8822,383.63,504,483.84,531,2
1,2,49.8846,378.12,486,367.5,532,2
1,2,49.8584,383.42,485,462.6,533,2
1,2,49.8834,375.47,510,383.5,534,2
1,2,49.8432,379.02,500,375.0,535,2
1,2,49.8068,376.36,501,375.75,536,2
1,2,49.8,382.7,500,475.0,537,2
1,2,49.8299,377.99,501,371.75,538,2
1,2,49.869,378.86,507,382.25,539,2
1,2,49.8032,375.24,493,364.75,540,2
1,2,49.8885,378.32,490,370.5,541,2
1,2,49.8379,380.89,513,496.48,542,2
1,2,49.8834,379.28,496,369.0,543,2
1,2,49.866,384.84,502,484.92,544,2
1,2,49.8907,378.68,505,375.75,545,2
1,2,49.8542,383.11,496,478.16,546,2
1,2,49.8487,377.91,488,369.0,547,2
1,2,49.8806,379.32,498,372.5,548,2
1,2,49.8318,377.07,505,380.75,549,2
1,2,49.8518,376.11,503,380.25,550,2
1,2,49.8353,384.51,492,470.32,551,2
1,2,49.8471,377.76,496,376.0,552,2
1,2,49.8887,380.67,510,484.6,553,2
1,2,49.8834,376.84,498,376.5,554,2
1,2,49.8704,380.73,505,487.8,555,2
1,2,49.8989,378.22,498,370.5,556,2
1,2,49.864,382.26,491,466.36,557,2
1,2,49.8073,378.08,497,374.75,558,2
1,2,49.8268,382.03,505,485.8,559,2
1,2,49.8078,376.16,504,380.0,560,2
1,2,49.8372,382.0,488,464.48,561,2
1,2,49.829,381.92,511,492.56,562,2
1,2,49.874,375.52,500,378.0,563,2
1,2,49.8422,376.42,489,361.75,564,2
1,2,49.8531,376.0,509,383.75,565,2
1,1,49.9407,394.67,485,465.6,566,1
1,1,49.9662,396.29,508,487.68,567,1
1,1,49.9415,395.68,501,477.96,568,1
1,1,49.9499,396.69,502,478.92,569,1
1,1,49.9474,396.09,487,465.52,570,1
1,1,49.965,396.8,494,469.24,571,1
1,1,49.9562,396.25,485,463.6,572,1
1,1,49.9472,396.29,498,480.08,573,1
1,1,49.9418,394.88,511,485.56,574,1
1,1,49.9661,396.76,509,491.64,575,1
1,2,49.8575,383.25,498,480.08,576,2
1,2,49.8577,378.79,488,365.0,577,2
1,2,49.8697,383.16,488,463.48,578,2
1,2,49.8045,383.63,505,486.8,579,2
1,2,49.8579,376.85,500,375.0,580,2
1,2,49.839,382.4,495,473.2,581,2
1,2,49.8292,381.07,496,472.16,582,2
1,2,49.8387,382.7,512,495.52,583,2
1,2,49.8502,380.84,494,477.24,584,2
1,2,49.8901,381.89,491,467.36,585,2
1,2,49.8088,376.89,506,383.5,586,2
1,2,49.8403,383.06,490,472.4,587,2
1,2,49.8578,383.48,487,469.52,588,2
1,2,49.8217,383.0,512,492.52,589,2
1,2,49.8093,376.2,486,360.5,590,2
1,2,49.822,383.94,509,484.64,591,2
1,2,49.8979,384.51,487,470.52,592,2
1,2,49.8899,375.65,501,376.75,593,2
1,2,49.8277,381.28,510,488.6,594,2
1,2,49.8686,375.12,493,368.75,595,2
1,2,49.8117,382.58,485,463.6,596,2
1,2,49.9,376.53,491,369.25,597,2
1,1,49.9673,394.77,513,493.48,598,1
1,1,49.9436,396.66,511,494.56,599,1
1,0,49.9919,400.67,495,476.2,600,0
1,0,49.9943,399.0,493,474.28,601,0
1,1,49.9556,395.05,514,497.44,602,1
1,1,49.9542,395.52,498,475.08,603,1
1,1,49.9466,394.29,494,471.24,604,1
1,1,49.959,396.72,499,483.04,605,1
1,1,49.9434,395.69,496,475.16,606,1
1,1,49.9403,396.43,508,482.68,607,1
1,1,49.9417,395.16,512,493.52,608,1
1,1,49.9533,396.49,498,479.08,609,1
1,1,49.9568,395.11,503,481.88,610,1
1,1,49.9626,394.58,506,483.76,611,1
1,1,49.9599,396.75,486,469.56,612,1
1,1,49.9404,396.33,497,478.12,613,1
1,1,49.9569,394.64,498,476.08,614,1
1,1,49.9555,396.64,506,487.76,615,1
1,1,49.9494,396.4,507,486.72,616,1
1,1,49.9414,395.81,490,472.4,617,1
1,1,49.9623,396.59,513,487.48,618,1
1,1,49.957,395.47,493,472.28,619,1
1,1,49.9475,396.51,495,473.2,620,1
1,1,49.9591,395.36,506,484.76,621,1
1,1,49.945,395.4,501,482.96,622,1
1,1,49.9612,394.14,488,463.48,623,1
1,1,49.9677,394.81,513,495.48,624,1
1,1,49.9507,394.55,496,474.16,625,1
1,1,49.9537,396.76,510,493.6,626,1
1,1,49.9525,395.46,500,475.0,627,1
1,1,49.942,396.13,513,492.48,628,1
1,1,49.9658,394.39,491,475.36,629,1
1,1,49.9513,394.76,487,463.52,630,1
1,1,49.9428,395.98,508,485.68,631,1
1,1,49.961,394.41,499,483.04,632,1
1,1,49.9446,394.58,494,476.24,633,1
1,1,49.9566,394.17,488,470.48,634,1
1,1,49.9435,396.56,500,475.0,635,1
1,1,49.9479,394.08,490,469.4,636,1
1,1,49.9486,394.49,491,469.36,637,1
1,1,49.9669,396.82,493,475.28,638,1
1,1,49.9626,395.81,510,490.6,639,1
1,1,49.9675,394.72,486,465.56,640,1
1,1,49.9451,396.52,494,478.24,641,1
1,1,49.9476,394.96,511,493.56,642,1
1,1,49.9593,396.77,511,489.56,643,1
1,1,49.9517,395.46,493,469.28,644,1
1,1,49.9422,394.6,501,484.96,645,1
1,1,49.9625,394.11,506,487.76,646,1
1,1,49.9614,396.75,493,477.28,647,1
1,1,49.9655,394.72,498,476.08,648,1
1,1,49.9462,394.36,488,472.48,649,1
1,1,49.9614,395.78,487,462.52,650,1
1,1,49.9639,395.2,501,480.96,651,1
1,1,49.9478,396.22,514,496.44,652,1
1,0,49.9919,400.74,503,482.88,653,0
1,0,49.9906,399.69,501,480.96,654,0
1,0,50.0005,400.98,498,479.08,655,0
1,0,49.9956,399.95,509,492.64,656,0
1,0,50.0036,400.55,502,484.92,657,0
1,0,49.9972,400.31,491,473.36,658,0
1,1,49.9545,395.18,503,482.88,659,1
1,1,49.9522,395.07,512,487.52,660,1
1,1,49.9686,394.58,490,472.4,661,1
1,1,49.9637,394.98,491,472.36,662,1
1,2,49.8641,375.67,487,362.25,663,2
1,2,49.8985,378.43,507,379.25,664,2
1,2,49.8168,384.12,487,470.52,665,2
1,2,49.8686,383.75,492,469.32,666,2
1,2,49.8014,381.63,496,473.16,667,2
1,2,49.8718,384.97,501,481.96,668,2
1,2,49.8215,380.23,503,478.88,669,2
1,2,49.8672,377.42,493,369.75,670,2
1,2,49.8127,381.64,486,470.56,671,2
1,2,49.8002,379.23,492,371.0,672,2
1,2,49.8891,377.51,511,382.25,673,2
1,2,49.823,381.31,506,485.76,674,2
1,2,49.8394,384.19,496,480.16,675,2
1,2,49.8338,383.37,514,493.44,676,2
1,2,49.8164,383.57,485,467.6,677,2
1,2,49.8599,376.28,514,388.5,678,2
1,2,49.8934,380.74,495,470.2,679,2
1,2,49.8641,375.57,511,380.25,680,2
1,2,49.8303,375.58,505,380.75,681,2
1,2,49.8584,380.64,508,483.68,682,2
1,2,49.8824,377.96,505,379.75,683,2
1,2,49.8965,379.21,509,380.75,684,2
1,2,49.8332,380.86,501,480.96,685,2
1,2,49.8487,381.02,509,492.64,686,2
1,2,49.8397,381.96,512,489.52,687,2
1,0,49.8572,401.53,505,484.8,688,3
1,0,49.8863,403.26,505,483.8,689,3
1,0,49.9334,404.48,513,487.48,690,3
1,0,49.991,404.99,490,471.4,691,3
1,0,50.05,404.71,501,482.96,692,3
1,0,50.1011,403.69,494,475.24,693,3
1,0,50.1363,402.09,503,479.88,694,3
1,0,50.1499,400.15,511,492.56,695,3
1,0,50.1399,398.2,508,485.68,696,3
1,0,50.1078,396.52,494,475.24,697,3
1,3,48.7348,312.51,499,376.25,698,4
1,3,49.2955,309.58,505,379.75,699,4
1,3,48.9663,304.82,512,379.0,700,4
1,3,48.5307,315.16,497,372.75,701,4
