status,weather,frecventa_hz,tensiune_kv,flux_intrare_mw,flux_iesire_mw,timestamp,station_id,nivel_severitate
1,0,50.0023,400.24,494,474.24,221,BCU,0
1,0,50.0019,400.47,503,478.88,221,SLT,0
1,0,50.0076,400.81,500,483.0,221,DRO,0
1,0,49.9986,400.61,512,491.52,221,CAL,0
1,0,50.0007,400.01,513,495.48,221,GAL,0
1,0,50.0033,400.72,500,481.0,221,SBU,0
1,0,50.0055,400.94,486,468.56,221,TGM,0
1,0,50.002,400.55,498,481.08,221,CRN,0
1,0,49.9962,400.67,496,479.16,221,PFR,0
1,0,50.0005,400.93,487,465.52,221,VID,0
1,0,49.9913,399.4,508,488.68,221,BCN,0
1,0,50.0063,400.46,487,470.52,221,BRZ,0
1,0,50.0047,400.22,505,483.8,221,ISN,0
1,0,50.003,400.4,489,473.44,221,TRC,0
1,0,50.0032,399.59,506,484.76,221,ARD,0
1,0,49.9975,399.34,485,463.6,221,IAS,0
1,0,50.0066,400.12,505,487.8,221,BMR,0
1,0,50.0079,400.24,487,462.52,221,ALB,0
1,0,49.991,399.91,507,485.72,221,TLC,0
1,0,49.9957,399.2,506,486.76,221,TGJ,0
1,0,50.0066,400.84,502,481.92,222,BUC,0
1,0,50.0077,400.8,505,487.8,222,CLJ,0
1,0,49.9941,400.35,500,475.0,222,SUC,0
1,0,50.0021,400.9,511,485.56,222,CST,0
1,0,49.995,400.45,492,475.32,222,TMS,0
1,0,49.9986,400.09,486,463.56,222,PLO,0
1,0,49.9939,400.25,500,479.0,222,CRV,0
1,0,49.9995,399.64,489,469.44,222,BRL,0
1,0,50.0087,399.94,502,481.92,222,BIS,0
1,0,50.0002,399.17,494,474.24,222,ORD,0
1,3,54.6208,525.31,507,200.8,222,PIT,5
1,0,50.0033,399.4,492,471.32,222,BCU,0
1,0,49.9976,400.72,510,493.6,222,SLT,0
1,0,50.0075,399.7,487,467.52,222,DRO,0
1,0,50.0082,399.98,505,483.8,222,CAL,0
1,0,49.9965,399.28,486,463.56,222,GAL,0
1,0,50.0042,399.15,491,475.36,222,SBU,0
1,0,49.9979,399.02,507,488.72,222,TGM,0
1,0,49.9919,400.06,506,483.76,222,CRN,0
1,0,49.996,400.72,506,483.76,222,PFR,0
1,0,49.9976,399.27,507,484.72,222,VID,0
1,0,49.9931,400.79,503,477.88,222,BCN,0
1,0,50.0093,399.46,509,488.64,222,BRZ,0
1,0,49.9914,400.16,509,484.64,222,ISN,0
1,0,50.0092,401.0,502,484.92,222,TRC,0
1,0,49.9909,400.81,509,484.64,222,ARD,0
1,0,50.0077,399.94,499,474.04,222,IAS,0
1,0,49.9938,399.73,511,491.56,222,BMR,0
1,0,50.0052,399.81,488,464.48,222,ALB,0
1,0,49.9959,399.36,509,490.64,222,TLC,0
1,0,49.9983,400.8,513,487.48,222,TGJ,0
1,0,50.0056,400.94,494,477.24,223,BUC,0
1,0,50.0049,399.37,489,471.44,223,CLJ,0
1,0,49.9939,399.83,491,467.36,223,SUC,0
1,0,50.0092,399.68,485,466.6,223,CST,0
1,0,50.0065,400.82,509,492.64,223,TMS,0
1,0,49.9925,399.93,492,468.32,223,PLO,0
1,0,50.0025,399.52,487,464.52,223,CRV,0
1,0,50.009,400.38,486,461.56,223,BRL,0
1,0,49.9975,400.49,502,476.92,223,BIS,0
1,0,50.003,399.37,498,479.08,223,ORD,0
1,3,53.7593,488.93,513,204.2,223,PIT,5
1,0,50.0094,399.78,513,488.48,223,BCU,0
1,0,50.002,400.83,514,491.44,223,SLT,0
1,0,49.9952,400.83,511,487.56,223,DRO,0
1,0,50.0093,400.97,493,477.28,223,CAL,0
1,0,49.9915,399.45,488,465.48,223,GAL,0
1,0,49.9949,400.24,486,470.56,223,SBU,0
1,0,50.0013,399.46,512,495.52,223,TGM,0
1,0,50.0081,399.33,493,475.28,223,CRN,0
1,0,49.9963,400.2,493,471.28,223,PFR,0
1,0,50.0029,400.91,498,473.08,223,VID,0
1,0,49.9994,400.8,501,476.96,223,BCN,0
1,0,49.9939,399.76,510,491.6,223,BRZ,0
1,0,49.9976,400.43,494,471.24,223,ISN,0
1,0,49.9907,400.66,491,469.36,223,TRC,0
1,0,50.005,399.83,499,478.04,223,ARD,0
1,0,49.9913,399.65,512,487.52,223,IAS,0
1,0,49.9972,399.41,496,475.16,223,BMR,0
1,0,50.0036,400.53,502,482.92,223,ALB,0
1,0,49.9958,399.67,512,487.52,223,TLC,0
1,0,49.9942,400.23,487,471.52,223,TGJ,0
1,0,50.009,400.35,492,472.32,224,BUC,0
1,0,50.0003,399.88,486,465.56,224,CLJ,0
1,0,49.9917,399.92,511,489.56,224,SUC,0
1,0,50.0042,400.21,500,475.0,224,CST,0
1,0,50.0013,400.86,504,479.84,224,TMS,0
1,0,49.9954,399.91,490,465.4,224,PLO,0
1,0,49.9948,399.79,513,490.48,224,CRV,0
1,0,49.995,399.17,493,469.28,224,BRL,0
1,0,50.0038,399.05,497,476.12,224,BIS,0
1,0,50.0085,400.58,499,483.04,224,ORD,0
0,4,0.0,0.0,0,0.0,224,PIT,5
1,0,49.9957,400.18,509,487.64,224,BCU,0
1,0,50.0084,399.05,497,475.12,224,SLT,0
1,0,50.0035,400.56,496,474.16,224,DRO,0
1,0,50.0081,399.57,498,476.08,224,CAL,0
1,0,49.9911,399.06,488,463.48,224,GAL,0
1,0,49.997,399.45,502,481.92,224,SBU,0
1,0,50.0055,399.84,489,467.44,224,TGM,0
1,0,50.0077,400.29,513,489.48,224,CRN,0
1,0,50.0091,400.99,486,462.56,224,PFR,0
1,0,49.9949,400.44,485,461.6,224,VID,0
1,0,50.003,399.47,508,483.68,224,BCN,0
1,0,49.9949,400.25,500,480.0,224,BRZ,0
1,0,49.9949,399.4,513,492.48,224,ISN,0
1,0,50.006,400.19,511,490.56,224,TRC,0
1,0,50.0049,399.55,503,485.88,224,ARD,0
1,0,49.9969,399.05,498,482.08,224,IAS,0
1,0,49.994,399.17,513,495.48,224,BMR,0
1,0,49.9946,400.96,505,487.8,224,ALB,0
1,0,50.0067,400.09,507,490.72,224,TLC,0
1,0,49.996,399.82,495,472.2,224,TGJ,0
1,0,49.9975,399.27,506,488.76,225,BUC,0
1,0,50.0095,400.34,504,485.84,225,CLJ,0
1,0,49.9905,400.61,487,464.52,225,SUC,0
1,0,50.0067,400.41,492,471.32,225,CST,0
1,0,50.0065,399.18,502,482.92,225,TMS,0
1,0,49.9902,399.97,510,492.6,225,PLO,0
1,0,50.0084,400.3,491,470.36,225,CRV,0
1,0,49.9994,399.45,497,474.12,225,BRL,0
1,0,49.9964,400.78,512,490.52,225,BIS,0
1,0,50.0024,400.94,501,483.96,225,ORD,0
0,4,0.0,0.0,0,0.0,225,PIT,5
1,0,49.99,400.88,504,481.84,225,BCU,0
1,0,49.9954,399.55,505,486.8,225,SLT,0
1,0,49.9908,399.99,486,463.56,225,DRO,0
1,0,49.9937,400.03,506,482.76,225,CAL,0
1,0,50.0096,400.0,497,475.12,225,GAL,0
1,0,50.0086,400.04,507,487.72,225,SBU,0
1,0,50.0021,400.69,489,471.44,225,TGM,0
1,0,49.9966,400.21,493,477.28,225,CRN,0
1,0,50.0038,399.8,486,465.56,225,PFR,0
1,0,50.0021,399.55,500,479.0,225,VID,0
1,0,50.0002,400.32,506,485.76,225,BCN,0
1,0,49.9901,399.25,493,469.28,225,BRZ,0
1,0,50.0086,399.34,500,477.0,225,ISN,0
1,0,50.0011,399.3,487,466.52,225,TRC,0
1,0,50.0055,400.46,493,472.28,225,ARD,0
1,0,49.9975,400.68,495,470.2,225,IAS,0
1,0,50.0031,399.87,505,482.8,225,BMR,0
1,0,49.9971,400.94,503,479.88,225,ALB,0
1,0,49.9974,399.45,489,469.44,225,TLC,0
1,0,49.9944,400.4,503,479.88,225,TGJ,0
1,0,50.0092,399.73,513,490.48,226,BUC,0
1,0,50.0032,400.18,506,486.76,226,CLJ,0
1,0,49.9935,399.36,506,485.76,226,SUC,0
1,0,49.9948,400.81,508,483.68,226,CST,0
1,0,49.9962,399.2,508,487.68,226,TMS,0
1,0,50.008,400.69,514,493.44,226,PLO,0
1,0,50.009,399.74,499,475.04,226,CRV,0
1,0,50.0035,399.13,510,484.6,226,BRL,0
1,0,49.9955,400.39,507,484.72,226,BIS,0
1,0,49.9984,399.28,497,479.12,226,ORD,0
0,4,0.0,0.0,0,0.0,226,PIT,5
1,0,50.0065,400.42,508,484.68,226,BCU,0
1,0,49.9974,399.09,513,490.48,226,SLT,0
1,0,50.0077,400.84,485,465.6,226,DRO,0
1,0,49.9996,400.53,505,488.8,226,CAL,0
1,0,49.9932,400.82,505,479.8,226,GAL,0
1,0,49.9989,399.83,485,465.6,226,SBU,0
1,0,50.0034,399.35,487,463.52,226,TGM,0
1,0,49.9957,400.36,508,484.68,226,CRN,0
1,0,50.0086,399.12,510,489.6,226,PFR,0
1,0,49.9921,400.06,503,479.88,226,VID,0
1,0,49.9965,400.65,491,471.36,226,BCN,0
1,0,50.0052,400.92,491,470.36,226,BRZ,0
1,0,50.0022,400.77,489,473.44,226,ISN,0
1,0,49.9977,400.36,487,469.52,226,TRC,0
1,0,50.0019,400.22,497,481.12,226,ARD,0
1,0,49.9914,399.6,511,489.56,226,IAS,0
1,0,50.0024,400.79,510,489.6,226,BMR,0
1,0,49.9919,400.59,485,461.6,226,ALB,0
1,0,50.0052,400.84,489,464.44,226,TLC,0
1,0,49.9938,399.21,506,486.76,226,TGJ,0
1,0,50.001,399.72,514,493.44,227,BUC,0
1,0,50.0021,399.03,501,481.96,227,CLJ,0
1,0,50.0023,399.39,506,481.76,227,SUC,0
1,0,50.0047,400.38,503,479.88,227,CST,0
1,0,49.9954,399.44,500,483.0,227,TMS,0
1,0,49.9945,399.27,485,462.6,227,PLO,0
1,0,50.0078,400.41,509,483.64,227,CRV,0
1,0,49.9943,400.21,510,491.6,227,BRL,0
1,0,49.9907,400.87,495,472.2,227,BIS,0
1,0,50.0059,400.02,491,473.36,227,ORD,0
0,4,0.0,0.0,0,0.0,227,PIT,5
1,0,49.9903,399.31,500,475.0,227,BCU,0
1,0,49.9973,399.36,493,475.28,227,SLT,0
1,0,49.9905,400.0,486,467.56,227,DRO,0
1,0,49.9969,399.55,494,476.24,227,CAL,0
1,0,50.0072,400.49,489,465.44,227,GAL,0
1,0,49.9966,400.83,493,477.28,227,SBU,0
1,0,50.0025,400.66,513,496.48,227,TGM,0
1,0,50.0075,400.16,502,484.92,227,CRN,0
1,0,50.008,400.66,500,480.0,227,PFR,0
1,0,50.0023,399.13,498,479.08,227,VID,0
1,0,49.9948,400.43,486,470.56,227,BCN,0
1,0,50.0012,400.19,508,487.68,227,BRZ,0
1,0,49.9935,400.32,514,490.44,227,ISN,0
1,0,50.0076,400.23,494,477.24,227,TRC,0
1,0,49.9937,400.73,506,484.76,227,ARD,0
1,0,50.0046,400.96,511,488.56,227,IAS,0
1,0,50.0085,400.79,495,476.2,227,BMR,0
1,0,50.0046,400.22,486,463.56,227,ALB,0
1,0,50.0096,399.47,507,481.72,227,TLC,0
1,0,49.9948,400.21,487,466.52,227,TGJ,0
1,0,50.0006,400.29,496,476.16,228,BUC,0
1,0,49.9984,400.6,487,470.52,228,CLJ,0
1,0,49.9913,399.52,492,471.32,228,SUC,0
1,0,50.0089,400.58,500,484.0,228,CST,0
1,0,50.009,399.49,486,462.56,228,TMS,0
1,0,49.9994,400.7,510,492.6,228,PLO,0
1,0,49.9912,399.48,496,471.16,228,CRV,0
1,0,50.0054,399.55,506,486.76,228,BRL,0
1,0,50.0047,399.82,512,487.52,228,BIS,0
1,0,49.9917,399.24,512,488.52,228,ORD,0
0,4,0.0,0.0,0,0.0,228,PIT,5
1,0,49.9991,399.77,496,472.16,228,BCU,0
1,0,50.0044,400.42,485,468.6,228,SLT,0
1,0,50.0091,400.6,489,467.44,228,DRO,0
1,0,50.0029,399.34,499,479.04,228,CAL,0
1,0,50.0064,399.49,513,490.48,228,GAL,0
1,0,49.9919,399.92,501,479.96,228,SBU,0
1,0,49.9983,400.15,508,483.68,228,TGM,0
1,0,49.9933,399.19,505,485.8,228,CRN,0
1,0,49.9946,399.19,502,476.92,228,PFR,0
1,0,49.995,399.95,509,483.64,228,VID,0
1,0,49.997,399.77,503,479.88,228,BCN,0
1,0,50.0072,399.93,504,478.84,228,BRZ,0
1,0,50.0023,400.59,494,473.24,228,ISN,0
1,0,50.0007,400.37,495,477.2,228,TRC,0
1,0,49.9916,399.24,496,477.16,228,ARD,0
1,0,49.9938,400.24,513,488.48,228,IAS,0
1,0,50.0051,400.0,495,477.2,228,BMR,0
1,0,49.9931,399.52,487,467.52,228,ALB,0
1,0,49.9922,399.18,500,481.0,228,TLC,0
1,0,49.9981,399.04,511,491.56,228,TGJ,0
1,0,49.9962,399.71,500,476.0,229,BUC,0
1,0,50.0011,400.52,485,460.6,229,CLJ,0
1,0,49.9976,400.85,514,490.44,229,SUC,0
1,0,49.9951,400.3,503,482.88,229,CST,0
1,0,50.0047,399.24,497,475.12,229,TMS,0
1,0,50.0093,399.66,505,487.8,229,PLO,0
1,0,50.0098,400.31,489,471.44,229,CRV,0
1,0,49.9964,399.84,488,468.48,229,BRL,0
1,0,49.9949,400.95,490,470.4,229,BIS,0
1,0,50.0047,400.16,491,469.36,229,ORD,0
0,4,0.0,0.0,0,0.0,229,PIT,5
1,0,50.0026,399.47,492,470.32,229,BCU,0
1,0,49.9938,399.23,486,461.56,229,SLT,0
1,0,50.0042,400.46,514,495.44,229,DRO,0
1,0,50.0034,399.02,508,488.68,229,CAL,0
1,0,49.9931,400.51,503,480.88,229,GAL,0
1,0,50.0018,399.3,512,495.52,229,SBU,0
1,0,50.0067,400.94,496,472.16,229,TGM,0
1,0,50.0064,400.96,514,495.44,229,CRN,0
1,0,49.9948,399.37,497,479.12,229,PFR,0
1,0,50.0029,400.81,491,470.36,229,VID,0
1,0,50.0011,399.12,513,495.48,229,BCN,0
1,0,50.0077,400.53,510,492.6,229,BRZ,0
1,0,49.9911,400.21,507,485.72,229,ISN,0
1,0,50.0099,399.99,513,493.48,229,TRC,0
1,0,50.0093,399.45,494,474.24,229,ARD,0
1,0,50.0034,399.57,502,484.92,229,IAS,0
1,0,49.9955,400.0,499,482.04,229,BMR,0
1,0,49.9947,399.29,506,481.76,229,ALB,0
1,0,49.9939,400.48,510,486.6,229,TLC,0
1,0,50.0085,399.69,494,473.24,229,TGJ,0
1,0,50.0047,400.21,486,469.56,230,BUC,0
1,0,49.9989,399.2,507,488.72,230,CLJ,0
1,0,50.0006,400.57,496,473.16,230,SUC,0
1,0,50.0044,400.03,513,487.48,230,CST,0
1,0,50.0016,400.1,486,468.56,230,TMS,0
1,0,49.9991,399.32,508,485.68,230,PLO,0
1,0,49.9913,400.3,493,477.28,230,CRV,0
1,0,49.9947,399.24,500,480.0,230,BRL,0
1,0,50.0097,399.61,501,475.96,230,BIS,0
1,0,50.0017,399.78,487,466.52,230,ORD,0
0,4,0.0,0.0,0,0.0,230,PIT,5
1,0,50.0052,400.05,511,494.56,230,BCU,0
1,0,50.002,400.53,512,493.52,230,SLT,0
1,0,49.9912,400.48,501,475.96,230,DRO,0
1,0,49.9912,399.61,509,490.64,230,CAL,0
1,0,50.0026,399.88,501,482.96,230,GAL,0
1,0,49.9921,399.13,492,475.32,230,SBU,0
1,0,50.0029,400.96,495,473.2,230,TGM,0
1,0,50.0053,399.33,486,469.56,230,CRN,0
1,0,50.0092,400.82,514,496.44,230,PFR,0
1,0,50.0042,399.19,509,484.64,230,VID,0
1,0,49.9943,399.27,504,487.84,230,BCN,0
1,0,49.9987,399.48,514,492.44,230,BRZ,0
1,0,49.9904,399.63,486,467.56,230,ISN,0
1,0,50.0025,400.86,505,488.8,230,TRC,0
1,0,49.9916,400.35,500,482.0,230,ARD,0
1,0,49.9921,399.06,494,476.24,230,IAS,0
1,0,49.993,399.57,508,487.68,230,BMR,0
1,0,50.001,400.96,504,487.84,230,ALB,0
1,0,50.0088,399.37,491,466.36,230,TLC,0
1,0,49.9943,399.81,508,484.68,230,TGJ,0
1,0,49.9946,400.77,504,479.84,231,BUC,0
1,0,50.0002,399.81,505,482.8,231,CLJ,0
1,0,49.9921,399.34,496,474.16,231,SUC,0
1,0,49.9909,400.37,503,483.88,231,CST,0
1,0,50.0086,399.67,493,472.28,231,TMS,0
1,0,49.9996,400.27,492,476.32,231,PLO,0
1,0,49.9932,399.31,496,473.16,231,CRV,0
1,0,49.9928,400.89,512,492.52,231,BRL,0
1,0,50.0078,399.93,502,479.92,231,BIS,0
1,0,49.9973,400.13,489,472.44,231,ORD,0
0,4,0.0,0.0,0,0.0,231,PIT,5
1,0,50.0067,400.5,511,485.56,231,BCU,0
1,0,50.0075,400.52,506,484.76,231,SLT,0
1,0,50.0081,399.71,502,484.92,231,DRO,0
1,0,50.0047,399.95,511,493.56,231,CAL,0
1,0,49.9975,400.42,493,468.28,231,GAL,0
1,0,49.9903,400.71,496,474.16,231,SBU,0
1,0,49.9986,400.89,490,472.4,231,TGM,0
1,0,49.991,399.25,506,487.76,231,CRN,0
1,0,50.0054,399.42,486,463.56,231,PFR,0
1,0,50.0042,400.95,488,468.48,231,VID,0
1,0,49.9909,400.81,504,483.84,231,BCN,0
1,0,49.9924,400.24,513,491.48,231,BRZ,0
1,0,50.0081,400.17,500,482.0,231,ISN,0
1,0,49.9972,400.99,498,476.08,231,TRC,0
1,0,50.0093,400.97,498,482.08,231,ARD,0
1,0,49.9915,400.22,494,476.24,231,IAS,0
1,0,49.9948,400.83,514,495.44,231,BMR,0
1,0,50.0012,399.66,489,466.44,231,ALB,0
1,0,50.0056,400.49,511,488.56,231,TLC,0
1,0,50.0019,400.42,501,481.96,231,TGJ,0
1,0,49.9925,399.32,488,470.48,232,BUC,0
1,0,50.0095,400.88,501,483.96,232,CLJ,0
1,0,50.0002,399.94,491,468.36,232,SUC,0
1,0,50.007,399.86,503,485.88,232,CST,0
1,0,50.0024,400.36,507,490.72,232,TMS,0
1,0,50.0036,400.46,500,477.0,232,PLO,0
1,0,50.007,400.03,514,491.44,232,CRV,0
1,0,49.9926,399.14,509,487.64,232,BRL,0
1,0,49.9989,400.53,504,481.84,232,BIS,0
1,0,50.0047,400.96,508,484.68,232,ORD,0
0,4,0.0,0.0,0,0.0,232,PIT,5
1,0,50.0076,399.28,486,467.56,232,BCU,0
1,0,50.0085,400.3,502,481.92,232,SLT,0
1,0,50.0086,399.6,504,480.84,232,DRO,0
1,0,49.9981,400.05,501,479.96,232,CAL,0
1,0,49.9919,400.49,492,470.32,232,GAL,0
1,0,50.0096,399.39,500,476.0,232,SBU,0
1,0,49.9986,400.75,490,470.4,232,TGM,0
1,0,49.9954,399.92,499,477.04,232,CRN,0
1,0,49.9995,399.26,506,482.76,232,PFR,0
1,0,49.9959,400.22,514,491.44,232,VID,0
1,0,49.9947,400.77,513,487.48,232,BCN,0
1,0,49.9943,400.56,489,473.44,232,BRZ,0
1,0,49.9904,400.42,489,472.44,232,ISN,0
1,0,50.0008,400.55,502,482.92,232,TRC,0
1,0,49.9924,399.83,504,480.84,232,ARD,0
1,0,49.9927,400.32,494,477.24,232,IAS,0
1,0,49.9936,400.51,498,479.08,232,BMR,0
1,0,49.9915,399.97,511,490.56,232,ALB,0
1,0,50.0072,400.84,509,487.64,232,TLC,0
1,0,49.9962,399.42,495,478.2,232,TGJ,0
1,0,49.9914,400.99,499,477.04,233,BUC,0
1,0,49.9976,400.56,488,464.48,233,CLJ,0
1,0,50.0077,400.61,509,484.64,233,SUC,0
1,0,50.0036,399.9,504,481.84,233,CST,0
1,0,50.0038,399.92,489,464.44,233,TMS,0
1,0,49.9962,399.49,488,463.48,233,PLO,0
1,0,50.0003,400.98,500,478.0,233,CRV,0
1,0,49.9936,400.95,505,483.8,233,BRL,0
1,0,49.9996,400.01,493,473.28,233,BIS,0
1,0,50.0066,400.97,496,480.16,233,ORD,0
1,3,53.72,549.76,497,200.8,233,PIT,5
1,0,50.005,400.44,496,475.16,233,BCU,0
1,0,50.003,400.2,512,486.52,233,SLT,0
1,0,50.0008,400.22,501,475.96,233,DRO,0
1,0,50.0037,400.75,505,484.8,233,CAL,0
1,0,49.9943,399.72,487,464.52,233,GAL,0
1,0,49.9986,400.36,501,477.96,233,SBU,0
1,0,49.9975,399.83,497,472.12,233,TGM,0
1,0,49.9923,400.23,507,482.72,233,CRN,0
1,0,50.0089,400.56,509,492.64,233,PFR,0
1,0,50.0011,399.22,494,471.24,233,VID,0
1,0,49.9927,400.11,498,475.08,233,BCN,0
1,0,49.9913,400.14,507,487.72,233,BRZ,0
1,0,50.0,399.94,510,490.6,233,ISN,0
1,0,50.0094,399.57,492,475.32,233,TRC,0
1,0,50.0091,399.91,498,473.08,233,ARD,0
1,0,49.9935,399.31,508,486.68,233,IAS,0
1,0,49.9933,399.09,508,485.68,233,BMR,0
1,0,49.996,399.25,507,482.72,233,ALB,0
1,0,50.0,400.67,492,470.32,233,TLC,0
1,0,50.0097,399.1,512,486.52,233,TGJ,0
1,0,50.0027,400.57,505,483.8,234,BUC,0
1,0,49.9962,400.11,496,478.16,234,CLJ,0
1,0,50.0036,400.0,504,482.84,234,SUC,0
1,0,49.9946,399.21,497,478.12,234,CST,0
1,0,49.9986,400.87,487,468.52,234,TMS,0
1,0,50.0029,400.86,489,473.44,234,PLO,0
1,0,50.0054,400.27,503,478.88,234,CRV,0
1,0,49.9982,400.18,511,487.56,234,BRL,0
1,0,49.991,400.77,505,483.8,234,BIS,0
1,0,49.9929,399.67,507,485.72,234,ORD,0
0,4,0.0,0.0,0,0.0,234,PIT,5
1,0,50.0055,399.76,508,484.68,234,BCU,0
1,0,49.9926,399.68,485,466.6,234,SLT,0
1,0,50.0058,400.63,493,468.28,234,DRO,0
1,0,50.0094,400.84,503,482.88,234,CAL,0
1,0,49.9975,400.51,492,470.32,234,GAL,0
1,0,50.001,400.28,485,460.6,234,SBU,0
1,0,50.0086,400.26,501,479.96,234,TGM,0
1,0,50.0018,400.97,510,487.6,234,CRN,0
1,0,50.0097,399.51,487,464.52,234,PFR,0
1,0,50.0057,400.44,494,469.24,234,VID,0
1,0,49.9943,400.4,488,470.48,234,BCN,0
1,0,49.9912,399.43,487,466.52,234,BRZ,0
1,0,49.9957,400.6,486,468.56,234,ISN,0
1,0,49.9961,400.58,513,496.48,234,TRC,0
1,0,50.0091,400.61,490,470.4,234,ARD,0
1,0,50.0025,400.47,487,462.52,234,IAS,0
1,0,50.0032,400.04,508,489.68,234,BMR,0
1,0,50.0013,400.95,491,468.36,234,ALB,0
1,0,49.9996,400.99,512,490.52,234,TLC,0
1,0,49.9959,400.77,510,486.6,234,TGJ,0
1,0,50.0056,400.52,497,481.12,235,BUC,0
1,0,50.0046,399.93,501,481.96,235,CLJ,0
1,0,49.9997,399.61,487,463.52,235,SUC,0
1,0,49.9993,399.85,486,462.56,235,CST,0
1,0,50.0076,400.66,495,472.2,235,TMS,0
1,0,49.9934,400.54,488,465.48,235,PLO,0
1,0,49.999,400.93,490,473.4,235,CRV,0
1,0,49.9924,400.09,498,475.08,235,BRL,0
1,0,49.999,399.32,508,488.68,235,BIS,0
1,0,49.9941,399.94,503,479.88,235,ORD,0
0,4,0.0,0.0,0,0.0,235,PIT,5
1,0,49.9941,399.8,513,489.48,235,BCU,0
1,0,49.9994,400.92,497,473.12,235,SLT,0
1,0,50.0092,400.29,487,467.52,235,DRO,0
1,0,49.9992,400.93,488,472.48,235,CAL,0
1,0,49.9949,400.99,491,475.36,235,GAL,0
1,0,50.0055,400.99,488,463.48,235,SBU,0
1,0,50.0063,400.7,507,490.72,235,TGM,0
1,0,49.9948,400.47,492,472.32,235,CRN,0
1,0,50.0088,400.42,485,468.6,235,PFR,0
1,0,49.9965,400.03,507,483.72,235,VID,0
1,0,49.9951,400.87,508,484.68,235,BCN,0
1,0,49.9945,399.28,511,494.56,235,BRZ,0
1,0,49.998,400.86,501,483.96,235,ISN,0
1,0,50.0072,399.99,491,469.36,235,TRC,0
1,0,49.9994,399.79,510,493.6,235,ARD,0
1,0,49.9919,400.07,485,460.6,235,IAS,0
1,0,49.9915,400.21,501,477.96,235,BMR,0
1,0,50.008,399.06,513,496.48,235,ALB,0
1,0,50.0077,399.91,486,464.56,235,TLC,0
1,0,49.9909,399.97,495,474.2,235,TGJ,0
1,0,50.0074,399.17,499,480.04,236,BUC,0
1,0,49.9979,400.75,488,466.48,236,CLJ,0
1,0,49.9908,400.15,486,468.56,236,SUC,0
1,0,50.0072,400.04,505,482.8,236,CST,0
1,0,50.0089,400.67,493,472.28,236,TMS,0
1,0,50.0013,400.85,497,479.12,236,PLO,0
1,0,49.9971,399.99,498,476.08,236,CRV,0
1,0,50.0099,400.32,490,468.4,236,BRL,0
1,0,49.9906,399.05,509,490.64,236,BIS,0
1,0,50.0052,399.86,495,471.2,236,ORD,0
0,4,0.0,0.0,0,0.0,236,PIT,5
1,0,50.0082,399.2,485,464.6,236,BCU,0
1,0,49.9989,399.19,493,473.28,236,SLT,0
1,0,49.9957,400.31,485,462.6,236,DRO,0
1,0,49.9947,400.68,510,492.6,236,CAL,0
1,0,49.9914,399.44,507,486.72,236,GAL,0
1,0,49.9938,399.83,503,484.88,236,SBU,0
1,0,49.997,400.03,497,478.12,236,TGM,0
1,0,49.9902,400.07,492,467.32,236,CRN,0
1,0,50.0085,400.14,513,495.48,236,PFR,0
1,0,50.0031,399.64,509,486.64,236,VID,0
1,0,50.0058,399.93,509,489.64,236,BCN,0
1,0,49.9959,400.13,509,492.64,236,BRZ,0
1,0,50.0012,399.92,503,480.88,236,ISN,0
1,0,50.0026,400.1,508,491.68,236,TRC,0
1,0,50.0009,400.84,508,487.68,236,ARD,0
1,0,49.999,399.55,508,487.68,236,IAS,0
1,0,49.9991,400.06,498,475.08,236,BMR,0
1,0,49.9914,400.31,513,489.48,236,ALB,0
1,0,49.999,400.95,498,474.08,236,TLC,0
1,0,50.0002,400.03,500,478.0,236,TGJ,0
1,0,49.9939,399.21,512,488.52,237,BUC,0
1,0,50.0035,400.72,494,473.24,237,CLJ,0
1,0,50.0017,399.54,488,464.48,237,SUC,0
1,0,49.9986,399.43,486,466.56,237,CST,0
1,0,49.9934,400.21,497,480.12,237,TMS,0
1,0,50.003,400.64,509,485.64,237,PLO,0
1,0,50.0012,399.78,509,488.64,237,CRV,0
1,0,49.9974,399.05,505,485.8,237,BRL,0
1,0,50.0056,399.58,486,469.56,237,BIS,0
1,0,49.9931,400.94,497,473.12,237,ORD,0
1,3,53.189,485.43,500,202.0,237,PIT,5
1,0,50.0009,399.71,505,484.8,237,BCU,0
1,0,49.9992,400.0,512,495.52,237,SLT,0
1,0,49.9955,400.51,490,471.4,237,DRO,0
1,0,49.9954,400.11,494,470.24,237,CAL,0
1,0,50.0058,399.37,495,470.2,237,GAL,0
1,0,50.0082,399.96,488,466.48,237,SBU,0
1,0,49.9965,399.87,504,479.84,237,TGM,0
1,0,49.9974,399.9,503,477.88,237,CRN,0
1,0,50.0013,399.83,501,480.96,237,PFR,0
1,0,50.0052,399.09,509,490.64,237,VID,0
1,0,49.9974,400.49,501,479.96,237,BCN,0
1,0,49.9923,400.97,499,481.04,237,BRZ,0
1,0,50.003,400.0,491,475.36,237,ISN,0
1,0,49.9962,399.63,511,486.56,237,TRC,0
1,0,50.0077,400.85,513,492.48,237,ARD,0
1,0,49.9927,399.66,489,470.44,237,IAS,0
1,0,49.9979,400.77,507,489.72,237,BMR,0
1,0,50.0023,399.23,490,466.4,237,ALB,0
1,0,49.9967,399.24,504,482.84,237,TLC,0
1,0,50.0022,399.93,495,472.2,237,TGJ,0
1,0,50.0096,399.85,511,493.56,238,BUC,0
